video_id,label,score_visual,ear_mean,ear_std,ear_min,ear_max,blink_count,motion_mean,motion_std,motion_max,skipped_rate,rppg_dominant_freq,rppg_hr_estimate,rppg_snr,rppg_signal_std,rppg_skipped_rate,rppg_valid,score_behavior,score_rppg,score_fusion_v4,pred_fusion_v4,decision_v4,decision_reason
REALVSFAKE__train_attack_2,1,0.899863064289093,-0.2542150619245203,0.669071902843806,-0.5583539739016604,0.0136587249967753,1.4425885873814477,1.2971572484089189,1.42309221639721,65.06508920859379,-0.1573961191812276,-0.6546792430145019,-0.65467924397732,-0.5532368365108564,1.7382137863531026,-0.1573961191812276,0.5172821910784443,9.10437616277974e-15,0.4763248561654615,0.7437066942395489,1,RETRY,gray_zone
REALVSFAKE__train_attack_21,1,0.9997976422309875,-0.1236634312324472,0.7085790146199832,-0.3803524154058406,0.2077754707340624,-0.0799217387663824,1.6646350346566787,1.6347749079161311,29.687684014270975,1.0020276192060715,-0.5432456476570127,-0.5432456483036535,-0.6401911825757031,18.62973017380264,1.0020276192060715,0.5172821910784443,2.684413661242992e-06,0.10666283014172134,0.8051716579539253,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_22,1,0.9686486721038818,-0.2477989918037433,0.7205079012934074,-0.5021355617584141,0.2516665106975961,1.950092029430724,0.5922716686109941,1.190398492794231,20.69639459012412,-0.1573961191812276,-0.6567625498548093,-0.6567619030291212,-0.6938941755448396,3.314868948652883,-0.1573961191812276,0.5172821910784443,1.8339125147620604e-05,0.39599592721125143,0.7947214849124402,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_23,1,0.9956991672515868,-0.3175168214672849,0.6636271904476372,-0.5931462016212363,0.0703596730696971,1.4425885873814477,0.6767417707511687,1.2070552553251463,22.56280986699304,-0.1573961191812276,-0.2039484232576515,-0.203948746838792,-0.6826081068834469,-0.0098590440836927,-0.1573961191812276,0.5172821910784443,8.819521964015792e-06,0.538666376563845,0.8234939755577564,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_24,1,0.6469458341598511,-0.2710925720119342,0.6707973310652096,-0.5029103380315221,0.029664301605849,1.950092029430724,1.2565689679260597,1.446471379448678,27.24188529909236,0.1738678060722863,0.3152089206104158,0.3152082746051038,-0.5502513993124163,4.309672500688714,0.1738678060722863,0.5172821910784443,2.077866604195209e-06,0.39169730775129447,0.5371418443954362,1,RETRY,gray_zone
REALVSFAKE__train_attack_25,1,0.9998152852058412,-0.3892255668476742,0.6329234086004443,-0.5942383614602953,-0.113987701236103,1.4425885873814477,1.1897844540665272,1.4888729717740294,59.38298578303776,-0.1573961191812276,-0.6546802147061251,-0.65467924397732,-0.8513341358392127,5.1875827615147285,-0.1573961191812276,0.5172821910784443,1.249225818757527e-13,0.3074363015731323,0.8152240432433483,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_28,1,0.9975495934486388,-0.2241075940231245,0.6171236385203065,-0.4157092661003222,0.001177400493926,-0.0799217387663824,0.7375140812622892,1.24638769276026,56.903951714561785,-0.1573961191812276,0.1541510340521336,0.1541520070758856,-0.690608799562444,1.6380748773962246,-0.1573961191812276,0.5172821910784443,3.609850588337418e-13,0.4314667516844802,0.8196130123431893,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_29,1,0.9926636219024658,-0.2949121924362514,0.599955947767066,-0.4597558882751776,-0.057486263331669,2.965098913529278,1.8187504579193012,1.5142945050957677,39.61644836160448,-0.1573961191812276,-0.6593112969826668,-0.6593109740614191,-0.6789390882704106,0.9856224309334716,-0.1573961191812276,0.5172821910784443,6.1368495286933145e-09,0.5154137490423627,0.8199015858946184,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_3,1,0.9968427419662476,-0.2787004579651817,0.6656934364316255,-0.4774310672417159,0.1810570125352952,0.9350851453321708,1.1187436658981769,1.3567529786661314,32.34697017674649,4.97719472224824,-0.6814580924604126,-0.6814574457047947,-0.2619683760079039,3.8102369557268,4.97719472224824,-1.9305106608221685,7.590147225840296e-06,0.9957451054733799,0.8472625873687509,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_30,1,0.999550998210907,-0.3391257334664658,0.6572670944383875,-0.6386922468800963,-0.0703751589126697,0.4275817032828942,0.8939043366491903,1.298126045413642,32.70173316112721,-0.1573961191812276,1.1677789244072745,1.167778604718221,-0.6214763975209956,1.240327779634235,-0.1573961191812276,0.5172821910784443,8.181958318791205e-08,0.39059595023640054,0.8191706083534831,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_32,1,0.9981752634048462,-0.1687435118013414,0.6464190980746956,-0.3720203998646996,0.0927517555093776,-0.0799217387663824,1.4610668010302723,1.4343117419414426,83.07971360917874,-0.1573961191812276,-0.6538212393111477,-0.6538209163743226,-0.52180604208055,1.7726910122608863,-0.1573961191812276,0.5172821910784443,1.7200642962676862e-18,0.4745383686522621,0.8222671291564901,1,REJECT,high_spoof_score
