case,video_id,score_spoof,target_class,frame_position,gradcam_path,case_behav,blink_count,ear_std,motion_mean,motion_std,motion_max,rppg_snr,rppg_signal_std,rppg_valid,normal_score_spoof,zero_behavior_score_spoof,zero_rppg_score_spoof,zero_all_score_spoof,delta_zero_behavior,delta_zero_rppg,delta_zero_all
real_to_spoof,LOCAL_REAL__p14_samsung_normal_t02.mp4,0.963926076889038,1,2,reports\gradcam_examples\final_model_mixed_multiframe\real_to_spoof\LOCAL_REAL__p14_samsung_normal_t02.mp4_score_0.9639_pos_2_gradcam.jpg,REAL_TO_SPOOF,-0.3850193437007398,-0.6579226727708125,0.0474956154737305,0.9996881752518104,0.6158702406671495,-0.4713326225293522,-0.3133748474404194,0.5172821910784443,0.9626606702804564,0.9627403616905212,0.9625281691551208,0.9625115990638732,7.969141006469727e-05,-0.0001325011253356,-0.0001490712165832
real_to_spoof,LOCAL_REAL__p14_samsung_normal_t02.mp4,0.963926076889038,1,5,reports\gradcam_examples\final_model_mixed_multiframe\real_to_spoof\LOCAL_REAL__p14_samsung_normal_t02.mp4_score_0.9639_pos_5_gradcam.jpg,REAL_TO_SPOOF,-0.3850193437007398,-0.6579226727708125,0.0474956154737305,0.9996881752518104,0.6158702406671495,-0.4713326225293522,-0.3133748474404194,0.5172821910784443,0.9626606702804564,0.9627403616905212,0.9625281691551208,0.9625115990638732,7.969141006469727e-05,-0.0001325011253356,-0.0001490712165832
real_to_spoof,LOCAL_REAL__p14_samsung_normal_t02.mp4,0.963926076889038,1,8,reports\gradcam_examples\final_model_mixed_multiframe\real_to_spoof\LOCAL_REAL__p14_samsung_normal_t02.mp4_score_0.9639_pos_8_gradcam.jpg,REAL_TO_SPOOF,-0.3850193437007398,-0.6579226727708125,0.0474956154737305,0.9996881752518104,0.6158702406671495,-0.4713326225293522,-0.3133748474404194,0.5172821910784443,0.9626606702804564,0.9627403616905212,0.9625281691551208,0.9625115990638732,7.969141006469727e-05,-0.0001325011253356,-0.0001490712165832
real_to_spoof,LOCAL_REAL__p14_samsung_normal_t02.mp4,0.963926076889038,1,11,reports\gradcam_examples\final_model_mixed_multiframe\real_to_spoof\LOCAL_REAL__p14_samsung_normal_t02.mp4_score_0.9639_pos_11_gradcam.jpg,REAL_TO_SPOOF,-0.3850193437007398,-0.6579226727708125,0.0474956154737305,0.9996881752518104,0.6158702406671495,-0.4713326225293522,-0.3133748474404194,0.5172821910784443,0.9626606702804564,0.9627403616905212,0.9625281691551208,0.9625115990638732,7.969141006469727e-05,-0.0001325011253356,-0.0001490712165832
real_to_spoof,LOCAL_REAL__p14_samsung_normal_t02.mp4,0.963926076889038,1,14,reports\gradcam_examples\final_model_mixed_multiframe\real_to_spoof\LOCAL_REAL__p14_samsung_normal_t02.mp4_score_0.9639_pos_14_gradcam.jpg,REAL_TO_SPOOF,-0.3850193437007398,-0.6579226727708125,0.0474956154737305,0.9996881752518104,0.6158702406671495,-0.4713326225293522,-0.3133748474404194,0.5172821910784443,0.9626606702804564,0.9627403616905212,0.9625281691551208,0.9625115990638732,7.969141006469727e-05,-0.0001325011253356,-0.0001490712165832
real_to_spoof,LOCAL_REAL__p13_samsung_normal_t01.mp4,0.9492909908294678,1,2,reports\gradcam_examples\final_model_mixed_multiframe\real_to_spoof\LOCAL_REAL__p13_samsung_normal_t01.mp4_score_0.9493_pos_2_gradcam.jpg,REAL_TO_SPOOF,1.6349372131060402,-0.0719874076340496,1.834601322083752,3.005349122656983,2.5371953364114708,0.0741234943949928,0.0675210219284402,0.5172821910784443,0.9505302309989928,0.9512901902198792,0.950494349002838,0.9510182738304138,0.0007599592208862,-3.588199615478516e-05,0.0004880428314208
real_to_spoof,LOCAL_REAL__p13_samsung_normal_t01.mp4,0.9492909908294678,1,5,reports\gradcam_examples\final_model_mixed_multiframe\real_to_spoof\LOCAL_REAL__p13_samsung_normal_t01.mp4_score_0.9493_pos_5_gradcam.jpg,REAL_TO_SPOOF,1.6349372131060402,-0.0719874076340496,1.834601322083752,3.005349122656983,2.5371953364114708,0.0741234943949928,0.0675210219284402,0.5172821910784443,0.9505302309989928,0.9512901902198792,0.950494349002838,0.9510182738304138,0.0007599592208862,-3.588199615478516e-05,0.0004880428314208
real_to_spoof,LOCAL_REAL__p13_samsung_normal_t01.mp4,0.9492909908294678,1,8,reports\gradcam_examples\final_model_mixed_multiframe\real_to_spoof\LOCAL_REAL__p13_samsung_normal_t01.mp4_score_0.9493_pos_8_gradcam.jpg,REAL_TO_SPOOF,1.6349372131060402,-0.0719874076340496,1.834601322083752,3.005349122656983,2.5371953364114708,0.0741234943949928,0.0675210219284402,0.5172821910784443,0.9505302309989928,0.9512901902198792,0.950494349002838,0.9510182738304138,0.0007599592208862,-3.588199615478516e-05,0.0004880428314208
real_to_spoof,LOCAL_REAL__p13_samsung_normal_t01.mp4,0.9492909908294678,1,11,reports\gradcam_examples\final_model_mixed_multiframe\real_to_spoof\LOCAL_REAL__p13_samsung_normal_t01.mp4_score_0.9493_pos_11_gradcam.jpg,REAL_TO_SPOOF,1.6349372131060402,-0.0719874076340496,1.834601322083752,3.005349122656983,2.5371953364114708,0.0741234943949928,0.0675210219284402,0.5172821910784443,0.9505302309989928,0.9512901902198792,0.950494349002838,0.9510182738304138,0.0007599592208862,-3.588199615478516e-05,0.0004880428314208
real_to_spoof,LOCAL_REAL__p13_samsung_normal_t01.mp4,0.9492909908294678,1,14,reports\gradcam_examples\final_model_mixed_multiframe\real_to_spoof\LOCAL_REAL__p13_samsung_normal_t01.mp4_score_0.9493_pos_14_gradcam.jpg,REAL_TO_SPOOF,1.6349372131060402,-0.0719874076340496,1.834601322083752,3.005349122656983,2.5371953364114708,0.0741234943949928,0.0675210219284402,0.5172821910784443,0.9505302309989928,0.9512901902198792,0.950494349002838,0.9510182738304138,0.0007599592208862,-3.588199615478516e-05,0.0004880428314208
spoof_to_real,CASIA__13_3,0.0702076852321624,0,2,reports\gradcam_examples\final_model_mixed_multiframe\spoof_to_real\CASIA__13_3_score_0.0702_pos_2_gradcam.jpg,SPOOF_TO_REAL,-0.3850193437007398,-0.6518876835958307,-0.1022475472213236,-0.0102793756780164,-0.0940183580615571,3.031289718617164,0.2995643738246485,0.5172821910784443,0.0958791524171829,0.0953448191285133,0.0956628546118736,0.0951358005404472,-0.0005343332886695,-0.0002162978053092,-0.0007433518767356
spoof_to_real,CASIA__13_3,0.0702076852321624,0,5,reports\gradcam_examples\final_model_mixed_multiframe\spoof_to_real\CASIA__13_3_score_0.0702_pos_5_gradcam.jpg,SPOOF_TO_REAL,-0.3850193437007398,-0.6518876835958307,-0.1022475472213236,-0.0102793756780164,-0.0940183580615571,3.031289718617164,0.2995643738246485,0.5172821910784443,0.0958791524171829,0.0953448191285133,0.0956628546118736,0.0951358005404472,-0.0005343332886695,-0.0002162978053092,-0.0007433518767356
spoof_to_real,CASIA__13_3,0.0702076852321624,0,8,reports\gradcam_examples\final_model_mixed_multiframe\spoof_to_real\CASIA__13_3_score_0.0702_pos_8_gradcam.jpg,SPOOF_TO_REAL,-0.3850193437007398,-0.6518876835958307,-0.1022475472213236,-0.0102793756780164,-0.0940183580615571,3.031289718617164,0.2995643738246485,0.5172821910784443,0.0958791524171829,0.0953448191285133,0.0956628546118736,0.0951358005404472,-0.0005343332886695,-0.0002162978053092,-0.0007433518767356
spoof_to_real,CASIA__13_3,0.0702076852321624,0,11,reports\gradcam_examples\final_model_mixed_multiframe\spoof_to_real\CASIA__13_3_score_0.0702_pos_11_gradcam.jpg,SPOOF_TO_REAL,-0.3850193437007398,-0.6518876835958307,-0.1022475472213236,-0.0102793756780164,-0.0940183580615571,3.031289718617164,0.2995643738246485,0.5172821910784443,0.0958791524171829,0.0953448191285133,0.0956628546118736,0.0951358005404472,-0.0005343332886695,-0.0002162978053092,-0.0007433518767356
spoof_to_real,CASIA__13_3,0.0702076852321624,0,14,reports\gradcam_examples\final_model_mixed_multiframe\spoof_to_real\CASIA__13_3_score_0.0702_pos_14_gradcam.jpg,SPOOF_TO_REAL,-0.3850193437007398,-0.6518876835958307,-0.1022475472213236,-0.0102793756780164,-0.0940183580615571,3.031289718617164,0.2995643738246485,0.5172821910784443,0.0958791524171829,0.0953448191285133,0.0956628546118736,0.0951358005404472,-0.0005343332886695,-0.0002162978053092,-0.0007433518767356
spoof_to_real,AXON__axon_e2a1edb3427e34,0.1265186965465545,0,2,reports\gradcam_examples\final_model_mixed_multiframe\spoof_to_real\AXON__axon_e2a1edb3427e34_score_0.1265_pos_2_gradcam.jpg,SPOOF_TO_REAL,-0.3850193437007398,-0.5355258871785947,0.2167578184833219,-0.6989561052181051,-0.2961593111654672,0.253159047134157,-0.3239310767211735,0.5172821910784443,0.1502780020236969,0.1491896212100982,0.149374857544899,0.1477301567792892,-0.0010883808135986,-0.0009031444787979,-0.0025478452444076
