sample_id,label,score
305,0,0.030127625912427902
306,1,0.9761932492256165
307,0,0.8572237491607666
308,0,0.9884721040725708
309,1,0.9673795104026794
310,0,0.22229263186454773
311,1,0.976081132888794
312,0,0.935315728187561
313,0,0.8521175384521484
314,0,0.13114714622497559
315,1,0.984818696975708
316,0,0.8642567992210388
317,1,0.9833393096923828
318,1,0.9573417901992798
319,0,0.2067420333623886
320,0,0.975145161151886
321,0,0.853171706199646
322,0,0.9537001252174377
323,1,0.9907640218734741
324,1,0.9905773401260376
325,1,0.9878901839256287
326,1,0.4317092001438141
327,1,0.8464319705963135
328,1,0.9761121273040771
329,1,0.9797533750534058
330,0,0.03199036791920662
331,0,0.3220459222793579
332,1,0.45789697766304016
333,1,0.9762247204780579
334,0,0.8639515042304993
335,0,0.5430282950401306
336,1,0.903739333152771
337,0,0.5368788838386536
338,1,0.921432375907898
339,1,0.41599318385124207
340,1,0.977816641330719
341,1,0.9658445119857788
342,1,0.9259761571884155
343,0,0.941070020198822
344,0,0.9669939875602722
345,1,0.9488732814788818
346,1,0.6374942064285278
347,0,0.8575363755226135
348,0,0.09437514841556549
349,1,0.9150652289390564
350,0,0.9842745661735535
351,0,0.7792431116104126
352,0,0.9707373976707458
353,0,0.9527786374092102
354,1,0.9833154678344727
355,0,0.9668622612953186
356,0,0.1850704699754715
357,1,0.030556755140423775
358,1,0.9425063133239746
359,0,0.7368199229240417
360,1,0.9824710488319397
361,1,0.8912110924720764
362,0,0.959394097328186
363,1,0.9212274551391602
364,0,0.8678972721099854
365,1,0.028730353340506554
366,1,0.9841722846031189
367,1,0.9900029897689819
368,0,0.9470294713973999
369,1,0.8547900915145874
370,0,0.521074116230011
371,0,0.9692320227622986
372,0,0.9701818227767944
373,0,0.04905957728624344
374,0,0.932736337184906
375,1,0.9883069396018982
376,0,0.22124944627285004
377,0,0.978593111038208
378,0,0.9709094166755676
379,0,0.8032074570655823
380,0,0.9445934891700745
381,1,0.9766661524772644
382,0,0.8434762954711914
383,1,0.9830069541931152
384,0,0.026377473026514053
385,1,0.7278046011924744
386,0,0.9411875605583191
387,0,0.7067621946334839
388,1,0.4685298204421997
389,0,0.7313292026519775
390,1,0.8993663787841797
391,0,0.7238495945930481
392,0,0.010023720562458038
393,1,0.7674814462661743
394,1,0.976264476776123
395,1,0.972052812576294
396,0,0.8995459675788879
