path,label,label_name,subject_id,video_id,frame_idx,source_frame_index,attack_type,level,source_video_path,source_manifest_row,source_frame_count,source_fps,source_duration_sec
data/axon_prepared/video_frames/spoof/axon_e85ef4f7b52ca5/frame_015.jpg,1,SPOOF,axon_subject_078c0f35,axon_e85ef4f7b52ca5,15,78,on_actor,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-004\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\4. On actor\Galaxy_A53\id_R_2\147.mp4,252,143,30.06819663245543,4.755855555555556
data/axon_prepared/video_frames/spoof/axon_4a3349615d3a35/frame_000.jpg,1,SPOOF,axon_subject_5640fc4c,axon_4a3349615d3a35,0,103,pc_video_replay,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-001\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\6. PC\video_replay\id_R_04\iPhone_14Pro-Galaxy_A54-AOC_25G3ZMBK_23.MOV,37,222,30.0,7.4
data/axon_prepared/video_frames/spoof/axon_2bb5fb02a137f4/frame_010.jpg,1,SPOOF,axon_subject_60657ae9,axon_2bb5fb02a137f4,10,54,advanced_paper,L2,"E:\AxonLabs\L2\iBeta level 2 - Silc, Latex, Textile, Paper and Real (40k videos)-20260422T233047Z-3-004\5. Advanced Paper attacks - iBeta L2\Android\id_R_11\5Cut attributes external.mp4",517,105,30.147868115040435,3.4828333333333337
data/axon_prepared/video_frames/spoof/axon_23d935c9a2a1ac/frame_015.jpg,1,SPOOF,axon_subject_4e30900f,axon_23d935c9a2a1ac,15,86,3d_attack,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-002\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\5. 3D_attack\iPhone_14Pro\id_5\134.MOV,73,159,30.0,5.3
data/axon_prepared/video_frames/spoof/axon_353a7eb2bf9bf4/frame_006.jpg,1,SPOOF,axon_subject_bb85c8a7,axon_353a7eb2bf9bf4,6,113,on_actor,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-005\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\4. On actor\iPhone_14Pro\id_R4\119.MOV,334,231,30.006494912318683,7.698333333333333
data/axon_prepared/video_frames/spoof/axon_562f7f3b30c5db/frame_010.jpg,1,SPOOF,axon_subject_a1ffacf6,axon_562f7f3b30c5db,10,62,on_actor,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-004\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\4. On actor\Galaxy_A53\id_R_2\205.mp4,284,120,30.03019703145941,3.9959777777777776
data/axon_prepared/video_frames/spoof/axon_8271d0d17492bd/frame_015.jpg,1,SPOOF,axon_subject_ae59d4cb,axon_8271d0d17492bd,15,136,pc_video_replay,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-001\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\6. PC\video_replay\id_R_03\iPhone_14Pro-Galaxy_A54-MSI_MAG_255PXF_8.MOV,33,259,30.0,8.633333333333333
data/axon_prepared/video_frames/spoof/axon_5d9cee054f214e/frame_003.jpg,1,SPOOF,axon_subject_bd422e03,axon_5d9cee054f214e,3,94,mobile_video_replay,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-001\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\7. Mobile\video_replay\id_R_04\Pixel_7-Galaxy_A54-iPhone_12_27.mp4,55,199,30.0,6.633333333333334
data/axon_prepared/video_frames/spoof/axon_a999d1fd779510/frame_003.jpg,1,SPOOF,axon_subject_b826ff14,axon_a999d1fd779510,3,53,print_cut,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-001\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\2. Print + Cut\Galaxy_A53\id_1\22.mp4,2,116,30.077787381158167,3.856666666666667
data/axon_prepared/video_frames/spoof/axon_67c42682a02a92/frame_004.jpg,1,SPOOF,axon_subject_280c7096,axon_67c42682a02a92,4,75,on_actor,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-003\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\4. On actor\Galaxy_A53\id_1\115.mp4,188,158,30.09199007091298,5.250566666666667
data/axon_prepared/video_frames/spoof/axon_23ec7bc87f6b2d/frame_013.jpg,1,SPOOF,axon_subject_d8658859,axon_23ec7bc87f6b2d,13,107,pc_video_replay,L2,E:\AxonLabs\L2\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T232822Z-3-001\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\6. PC\video_replay\id_R_02\iPhone_14Pro-Galaxy_A54-MSI_MAG_255PXF_27.mp4,417,204,30.00686431536626,6.798444444444444
data/axon_prepared/video_frames/spoof/axon_bc683e4a2049fe/frame_013.jpg,1,SPOOF,axon_subject_2161891d,axon_bc683e4a2049fe,13,74,on_actor,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-003\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\4. On actor\Galaxy_A53\id_1\120.mp4,193,139,30.00676411469252,4.63228888888889
data/axon_prepared/video_frames/spoof/axon_06d326f921582e/frame_001.jpg,1,SPOOF,axon_subject_b4080002,axon_06d326f921582e,1,374,silicone_mask,L2,"E:\AxonLabs\L2\iBeta level 2 - Silc, Latex, Textile, Paper and Real (40k videos)-20260422T233047Z-3-006\iBeta level 2 - Silc, Latex, Textile, Paper and Real (40k videos)\1. Silicone Masks\Android - Masks samples\Extra samples\20240608_153924.mp4",607,762,60.01370391664239,12.6971
data/axon_prepared/video_frames/spoof/axon_f02e320dd548a0/frame_008.jpg,1,SPOOF,axon_subject_70b219cc,axon_f02e320dd548a0,8,183,latex_mask,L2,"E:\AxonLabs\L2\iBeta level 2 - Silc, Latex, Textile, Paper and Real (40k videos)-20260422T233047Z-3-004\2. Latex masks\ID - 1\PXL_20230324_172144511.mp4",494,366,30.0,12.2
data/axon_prepared/video_frames/spoof/axon_eafc3880d683e6/frame_010.jpg,1,SPOOF,axon_subject_7ad3c19c,axon_eafc3880d683e6,10,65,on_actor,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-004\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\4. On actor\iPhone_14Pro\id_R4\214.MOV,319,126,30.01190948789202,4.198333333333333
data/axon_prepared/video_frames/spoof/axon_acab708286bb39/frame_002.jpg,1,SPOOF,axon_subject_79492b1f,axon_acab708286bb39,2,52,on_actor,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-004\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\4. On actor\Galaxy_A53\id_R_2\113.mp4,237,117,30.08648793826127,3.8887888888888886
data/axon_prepared/video_frames/spoof/axon_38bcc597c8d33b/frame_000.jpg,1,SPOOF,axon_subject_991fa065,axon_38bcc597c8d33b,0,64,on_actor,L2,"E:\AxonLabs\L2\iBeta level 2 - Silc, Latex, Textile, Paper and Real (40k videos)-20260422T233047Z-3-005\iBeta level 2 - Silc, Latex, Textile, Paper and Real (40k videos)\4. Wrapped 3D paper\id_14\Samsung_S23\04_3d wrapped on Actor\150.mp4",585,144,30.05621625633129,4.791022222222222
data/axon_prepared/video_frames/real/axon_a5dab0966ae6b6/frame_006.jpg,0,REAL,axon_subject_4c17584f,axon_a5dab0966ae6b6,6,237,real_video,L2,"E:\AxonLabs\L2\iBeta level 2 - Silc, Latex, Textile, Paper and Real (40k videos)-20260422T233047Z-3-003\iBeta level 2 - Silc, Latex, Textile, Paper and Real (40k videos)\6. Real - omit bias for Silc, Latex, Textile\17_R_SamsungS23\36.mp4",481,478,30.06797795294522,15.897311111111112
data/axon_prepared/video_frames/spoof/axon_077092df82e439/frame_002.jpg,1,SPOOF,axon_subject_03236b20,axon_077092df82e439,2,98,mobile_video_replay,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-001\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\7. Mobile\video_replay\id_R_04\Pixel_7-Galaxy_A54-iPhone_12_15.mp4,53,208,30.0,6.933333333333334
data/axon_prepared/video_frames/spoof/axon_d093b2294a3df2/frame_006.jpg,1,SPOOF,axon_subject_d92bd9fe,axon_d093b2294a3df2,6,87,on_actor,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-004\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\4. On actor\iPhone_14Pro\id_5\112.MOV,295,178,30.008429334082606,5.931666666666667
data/axon_prepared/video_frames/spoof/axon_aaf7a68f0cafc3/frame_008.jpg,1,SPOOF,axon_subject_35ea346f,axon_aaf7a68f0cafc3,8,61,3d_attack,L2,E:\AxonLabs\L2\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T232822Z-3-001\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\5. 3D_attack\Galaxy_A53\id_1\168.mp4,402,122,30.045314244434227,4.060533333333334
data/axon_prepared/video_frames/spoof/axon_6d63516b7712f9/frame_012.jpg,1,SPOOF,axon_subject_87aa301c,axon_6d63516b7712f9,12,174,silicone_mask,L2,"E:\AxonLabs\L2\iBeta level 2 - Silc, Latex, Textile, Paper and Real (40k videos)-20260422T233047Z-3-004\1. Silicone Masks\Extra shooting angles\1. Back close.MOV",485,340,29.995588883987647,11.335
data/axon_prepared/video_frames/spoof/axon_72a90f86ddb0f0/frame_003.jpg,1,SPOOF,axon_subject_1ce361aa,axon_72a90f86ddb0f0,3,95,print_cut,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-003\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\2. Print + Cut\iPhone_14Pro\id_R_3\34.MOV,143,200,30.0,6.666666666666667
data/axon_prepared/video_frames/spoof/axon_a1a5d343b31378/frame_011.jpg,1,SPOOF,axon_subject_37be3404,axon_a1a5d343b31378,11,86,on_actor,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-004\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\4. On actor\iPhone_14Pro\id_5\113.MOV,296,167,30.0,5.566666666666666
data/axon_prepared/video_frames/spoof/axon_02a3b0e58dd5b0/frame_009.jpg,1,SPOOF,axon_subject_cc05bd54,axon_02a3b0e58dd5b0,9,103,print_cut,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-003\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\2. Print + Cut\iPhone_14Pro\id_4\6.MOV,139,204,30.0,6.8
data/axon_prepared/video_frames/spoof/axon_6319467956f033/frame_003.jpg,1,SPOOF,axon_subject_fad14bd6,axon_6319467956f033,3,83,on_actor,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-004\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\4. On actor\iPhone_14Pro\id_5\71.MOV,312,177,30.00847697089573,5.898333333333333
data/axon_prepared/video_frames/spoof/axon_b9c24ea3f63add/frame_002.jpg,1,SPOOF,axon_subject_39ec463c,axon_b9c24ea3f63add,2,61,print_cut,L2,E:\AxonLabs\L2\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T232822Z-3-001\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\2. Print + Cut\Galaxy_A53\id_1\11.mp4,382,135,30.20216809308731,4.469877777777778
data/axon_prepared/video_frames/spoof/axon_71ee7db432da10/frame_013.jpg,1,SPOOF,axon_subject_5d6f50bb,axon_71ee7db432da10,13,168,latex_mask,L2,"E:\AxonLabs\L2\iBeta level 2 - Silc, Latex, Textile, Paper and Real (40k videos)-20260422T233047Z-3-003\iBeta level 2 - Silc, Latex, Textile, Paper and Real (40k videos)\2. Latex masks\ID - 2\PXL_20230324_221851298.mp4",462,326,30.003650750960496,10.865344444444444
data/axon_prepared/video_frames/spoof/axon_cde27ce7196742/frame_015.jpg,1,SPOOF,axon_subject_0dde8df9,axon_cde27ce7196742,15,78,on_actor,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-003\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\4. On actor\Galaxy_A53\id_1\114.mp4,187,142,30.07051748113534,4.7222333333333335
data/axon_prepared/video_frames/spoof/axon_9b18787c8ee8ab/frame_008.jpg,1,SPOOF,axon_subject_1ad4f67d,axon_9b18787c8ee8ab,8,36,mobile_video_replay,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-001\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\7. Mobile\video_replay\id_R_05\Samsung_S23-Galaxy_A54-Galaxy_A54_18.mp4,59,72,30.30345543568232,2.375966666666667
data/axon_prepared/video_frames/spoof/axon_b865fa26f96ce3/frame_007.jpg,1,SPOOF,axon_subject_071e2cb8,axon_b865fa26f96ce3,7,126,pc_video_replay,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-001\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\6. PC\video_replay\id_R_03\iPhone_14Pro-Galaxy_A54-MSI_MAG_255PXF_11.MOV,30,254,30.0,8.466666666666667
data/axon_prepared/video_frames/spoof/axon_f4547adec8035f/frame_010.jpg,1,SPOOF,axon_subject_06710972,axon_f4547adec8035f,10,346,silicone_mask,L2,"E:\AxonLabs\L2\iBeta level 2 - Silc, Latex, Textile, Paper and Real (40k videos)-20260422T233047Z-3-006\iBeta level 2 - Silc, Latex, Textile, Paper and Real (40k videos)\1. Silicone Masks\Android - Masks samples\Extra samples\20240610_175009.mp4",617,689,56.49897680453231,12.19491111111111
data/axon_prepared/video_frames/spoof/axon_3cf176e7ac178a/frame_013.jpg,1,SPOOF,axon_subject_5924139c,axon_3cf176e7ac178a,13,198,latex_mask,L2,"E:\AxonLabs\L2\iBeta level 2 - Silc, Latex, Textile, Paper and Real (40k videos)-20260422T233047Z-3-004\2. Latex masks\ID - 3\PXL_20230408_191731414.mp4",499,387,29.99979328307815,12.90008888888889
data/axon_prepared/video_frames/spoof/axon_e22410aa4dc68e/frame_013.jpg,1,SPOOF,axon_subject_2234dd72,axon_e22410aa4dc68e,13,61,on_actor,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-004\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\4. On actor\iPhone_14Pro\id_R4\215.MOV,320,113,30.0,3.7666666666666666
data/axon_prepared/video_frames/spoof/axon_52fb7b05f9f61c/frame_008.jpg,1,SPOOF,axon_subject_ef72043e,axon_52fb7b05f9f61c,8,97,on_actor,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-004\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\4. On actor\iPhone_14Pro\id_5\128.MOV,300,195,30.0,6.5
data/axon_prepared/video_frames/spoof/axon_972d6f65825b75/frame_013.jpg,1,SPOOF,axon_subject_962d3439,axon_972d6f65825b75,13,69,on_actor,L2,"E:\AxonLabs\L2\iBeta level 2 - Silc, Latex, Textile, Paper and Real (40k videos)-20260422T233047Z-3-005\iBeta level 2 - Silc, Latex, Textile, Paper and Real (40k videos)\4. Wrapped 3D paper\id_14\Samsung_S23\04_3d wrapped on Actor\122.mp4",580,128,30.14767650915029,4.2457666666666665
data/axon_prepared/video_frames/spoof/axon_e2bf2e069d12e4/frame_014.jpg,1,SPOOF,axon_subject_077ea621,axon_e2bf2e069d12e4,14,66,on_actor,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-004\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\4. On actor\iPhone_14Pro\id_5\110.MOV,293,121,24.0,5.041666666666667
data/axon_prepared/video_frames/spoof/axon_f02e320dd548a0/frame_010.jpg,1,SPOOF,axon_subject_70b219cc,axon_f02e320dd548a0,10,185,latex_mask,L2,"E:\AxonLabs\L2\iBeta level 2 - Silc, Latex, Textile, Paper and Real (40k videos)-20260422T233047Z-3-004\2. Latex masks\ID - 1\PXL_20230324_172144511.mp4",494,366,30.0,12.2
data/axon_prepared/video_frames/spoof/axon_4d121341778f4c/frame_012.jpg,1,SPOOF,axon_subject_a15d63ab,axon_4d121341778f4c,12,96,cylinder_attack,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-004\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\3. Сylinder_attack\iPhone_14Pro\id_R_3\74.MOV,231,184,30.0,6.133333333333334
data/axon_prepared/video_frames/spoof/axon_76b6972a51cf68/frame_005.jpg,1,SPOOF,axon_subject_b5a3681b,axon_76b6972a51cf68,5,111,print_cut,L1,E:\AxonLabs\L1\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)-20260422T235910Z-3-003\iBeta level 1 - paper + replay attacks Axon Labs (40k videos)\2. Print + Cut\iPhone_14Pro\id_R_3\47.MOV,147,228,30.0,7.6
