sample_id,label,score
214,0,0.3286113440990448
215,1,0.9177062511444092
216,0,0.14750485122203827
217,1,0.8652835488319397
218,1,0.9756519794464111
219,1,0.9431947469711304
220,0,0.009506766684353352
221,0,0.029155975207686424
222,0,0.09582602232694626
223,0,0.14239008724689484
224,1,0.9795886874198914
225,1,0.9904670119285583
226,1,0.7552472352981567
227,1,0.4997977912425995
228,0,0.019923994317650795
229,1,0.7109587788581848
230,1,0.26201367378234863
231,1,0.6696134805679321
232,1,0.6954883337020874
233,0,0.035422347486019135
234,0,0.012119844555854797
235,0,0.07227813452482224
236,0,0.11114088445901871
237,0,0.12583452463150024
238,1,0.8858922123908997
239,1,0.6280138492584229
240,0,0.016205472871661186
241,0,0.08763712644577026
242,0,0.5188401937484741
243,0,0.12005919963121414
244,1,0.4021243453025818
245,1,0.931423008441925
246,1,0.7249971032142639
247,1,0.9565468430519104
248,0,0.32335275411605835
249,1,0.946462094783783
250,0,0.15241533517837524
251,1,0.9830859899520874
252,0,0.3362233638763428
253,1,0.7776485681533813
254,1,0.9952408075332642
255,0,0.03429129347205162
256,1,0.8579500317573547
257,0,0.0769357904791832
258,1,0.9662989377975464
259,1,0.7201871275901794
260,0,0.11261377483606339
261,1,0.7171269059181213
262,1,0.9620524644851685
263,0,0.7718367576599121
264,0,0.02814655750989914
265,1,0.9870918989181519
266,0,0.2940649688243866
267,0,0.2836248278617859
268,1,0.6169710755348206
269,0,0.094221331179142
270,1,0.9622659087181091
271,0,0.017844125628471375
272,0,0.10088779777288437
273,1,0.9478368163108826
274,0,0.04083104804158211
275,1,0.35880887508392334
276,1,0.9451841115951538
277,1,0.96788489818573
278,1,0.6081780195236206
279,1,0.954203724861145
280,1,0.1535668969154358
281,0,0.4060709476470947
282,0,0.10724735260009766
283,0,0.0061286017298698425
284,0,0.09255632758140564
285,0,0.09737371653318405
286,0,0.0314408577978611
287,0,0.2516104280948639
288,0,0.021658161655068398
289,0,0.1514580100774765
290,1,0.927218496799469
291,1,0.7740598320960999
292,0,0.08024220913648605
293,0,0.1987801343202591
294,0,0.38920655846595764
295,1,0.6849583983421326
296,1,0.674547016620636
297,0,0.01662359945476055
298,0,0.3440417945384979
299,0,0.6014729738235474
300,1,0.3583015501499176
301,0,0.10697857290506363
302,0,0.01311986893415451
303,1,0.931216299533844
304,0,0.17929789423942566
305,0,0.017141735181212425
306,1,0.8065524101257324
307,0,0.27162426710128784
308,0,0.8228563070297241
309,1,0.877390444278717
310,0,0.19774045050144196
311,1,0.5881653428077698
312,0,0.1760498434305191
313,0,0.17886440455913544
314,0,0.22429832816123962
315,1,0.9770152568817139
316,0,0.19488166272640228
317,1,0.9134256839752197
318,1,0.8556537628173828
319,0,0.020181523635983467
320,0,0.20897319912910461
321,0,0.042066264897584915
322,0,0.1447259485721588
323,1,0.9127177596092224
324,1,0.9858285188674927
325,1,0.8487357497215271
326,1,0.535776674747467
327,1,0.9289724230766296
328,1,0.7700154185295105
329,1,0.9389415383338928
330,0,0.5708655118942261
331,0,0.10107012093067169
332,1,0.2909969687461853
333,1,0.8293582797050476
334,0,0.032161686569452286
335,0,0.02931474894285202
336,1,0.8173762559890747
337,0,0.012866363860666752
338,1,0.405083566904068
339,1,0.5645216107368469
340,1,0.9908698201179504
341,1,0.9233791828155518
342,1,0.9517860412597656
343,0,0.09304738789796829
344,0,0.00674372399225831
345,1,0.43097829818725586
346,1,0.47786298394203186
347,0,0.048648733645677567
348,0,0.07439382374286652
349,1,0.9747709631919861
350,0,0.5499894618988037
351,0,0.003749819938093424
352,0,0.08150926232337952
353,0,0.02366124466061592
354,1,0.9390486478805542
355,0,0.03319060429930687
356,0,0.05417700111865997
357,1,0.6375192999839783
358,1,0.6790682077407837
359,0,0.04910510033369064
360,1,0.6358593106269836
361,1,0.7835339307785034
362,0,0.7617296576499939
363,1,0.8579305410385132
364,0,0.10691148787736893
365,1,0.5954111814498901
366,1,0.943355143070221
367,1,0.9853833913803101
368,0,0.15880028903484344
369,1,0.8804100155830383
370,0,0.03230457007884979
371,0,0.007151349447667599
372,0,0.2179921567440033
373,0,0.13254699110984802
374,0,0.19467341899871826
375,1,0.9197325110435486
376,0,0.49147915840148926
377,0,0.5817832350730896
378,0,0.7144046425819397
379,0,0.018311794847249985
380,0,0.014821180142462254
381,1,0.9763818383216858
382,0,0.022652925923466682
383,1,0.9626800417900085
384,0,0.13797710835933685
385,1,0.6762051582336426
386,0,0.028275830671191216
387,0,0.09104884415864944
388,1,0.4141203463077545
389,0,0.07417742162942886
390,1,0.9107897877693176
391,0,0.15390904247760773
392,0,0.5668728351593018
393,1,0.8976439237594604
394,1,0.8862861394882202
395,1,0.8168941736221313
396,0,0.5906356573104858
