sample_id,label,score
475,1,0.07109624147415161
476,1,0.9864907264709473
477,0,0.0030564956832677126
478,0,0.08339241147041321
479,1,0.9889639616012573
480,0,0.148778036236763
481,0,0.0549052394926548
482,1,0.9572737216949463
483,0,0.011012133210897446
484,1,0.9887071847915649
485,0,0.3017636835575104
486,1,0.8236938714981079
487,1,0.9954969882965088
488,0,0.015024906024336815
489,1,0.3916608691215515
490,0,0.06842780113220215
491,1,0.984938383102417
492,0,0.004495425149798393
493,1,0.5301211476325989
494,0,0.006796711124479771
495,1,0.9940515160560608
496,1,0.9665016531944275
497,1,0.9942731261253357
498,1,0.9875966906547546
499,1,0.9680364727973938
500,1,0.4931277930736542
501,1,0.31250905990600586
502,0,0.025423822924494743
503,1,0.953963041305542
504,0,0.031976368278265
505,1,0.0833766758441925
506,0,0.030765237286686897
507,0,0.03180377930402756
508,1,0.9318568706512451
509,0,0.0018244036473333836
510,0,0.220359206199646
511,1,0.9876217246055603
512,1,0.9808506965637207
513,1,0.9784929156303406
514,0,0.008355826139450073
515,0,0.018914174288511276
516,0,0.021452700719237328
517,1,0.8778886795043945
518,1,0.9919752478599548
519,1,0.9921371340751648
520,0,0.00478002242743969
521,0,0.00285815610550344
522,0,0.0174845140427351
523,0,0.009039433673024178
524,0,0.007589729968458414
525,1,0.9388521313667297
526,0,0.011305085383355618
527,0,0.009234652854502201
528,1,0.9913671612739563
529,1,0.9795743823051453
530,0,0.011569256894290447
531,1,0.9961896538734436
532,0,0.9245114326477051
533,1,0.9948732256889343
534,0,0.021176885813474655
535,0,0.005234765820205212
536,1,0.9602913856506348
537,1,0.9913663268089294
538,1,0.9919486045837402
539,1,0.6364445686340332
540,0,0.6533636450767517
541,0,0.008850157260894775
542,1,0.8680568337440491
543,1,0.989219605922699
544,1,0.9798923134803772
545,0,0.0059136501513421535
546,1,0.9894653558731079
547,1,0.9734705686569214
548,1,0.3866911828517914
549,1,0.9523181915283203
550,0,0.0030775812920182943
551,1,0.9885197281837463
552,1,0.9861804842948914
553,1,0.9874075651168823
554,1,0.944262683391571
555,0,0.2231578677892685
556,0,0.005308897700160742
557,1,0.9862593412399292
558,0,0.03728979080915451
559,0,0.031218966469168663
560,0,0.08455533534288406
561,1,0.9787958264350891
562,1,0.9150100350379944
563,0,0.0609421543776989
564,1,0.8016374707221985
565,1,0.9423158764839172
566,1,0.9783976078033447
567,1,0.9660949110984802
568,1,0.9888878464698792
569,0,0.030502555891871452
570,1,0.9952549934387207
571,0,0.008389751426875591
572,0,0.015465839765965939
573,0,0.0041442555375397205
574,0,0.02287156879901886
575,0,0.012434250675141811
576,1,0.9936044812202454
577,0,0.07567272335290909
578,1,0.9769725799560547
579,0,0.013230913318693638
580,1,0.9941496849060059
581,0,0.8929407596588135
582,1,0.9932398796081543
583,0,0.0065171741880476475
584,1,0.9746404886245728
585,0,0.005624296143651009
586,1,0.2405293583869934
587,0,0.7060073018074036
588,1,0.9891510009765625
589,0,0.006606818176805973
590,1,0.7851034998893738
591,1,0.5274871587753296
592,0,0.006393820513039827
593,0,0.08710596710443497
594,0,0.090425044298172
595,0,0.006080299150198698
596,0,0.00865546241402626
597,0,0.008717810735106468
598,0,0.3496267795562744
599,0,0.05603630840778351
600,1,0.7963843941688538
601,0,0.043325282633304596
602,0,0.017882222309708595
603,0,0.330029159784317
604,0,0.09308614581823349
605,0,0.006903416011482477
606,0,0.003789988113567233
607,1,0.9641702175140381
608,1,0.9790894985198975
609,1,0.9800980091094971
610,0,0.018553409725427628
611,0,0.011443432420492172
612,0,0.17041239142417908
613,1,0.8877927660942078
614,1,0.9894473552703857
615,0,0.005439244210720062
616,0,0.00655707623809576
617,0,0.038460854440927505
618,1,0.7356615662574768
619,0,0.3075319826602936
620,1,0.9789673686027527
621,0,0.009135628119111061
622,0,0.0315864160656929
623,1,0.9929596781730652
624,0,0.028261477127671242
625,0,0.007657427340745926
626,0,0.051713403314352036
627,0,0.007371852640062571
628,1,0.9840520620346069
629,0,0.8215036392211914
630,0,0.018069695681333542
631,0,0.7637344002723694
632,0,0.19129247963428497
633,1,0.9917480945587158
634,0,0.005349407438188791
635,1,0.9929776787757874
636,1,0.8731482028961182
637,0,0.4661698639392853
638,1,0.9957751631736755
639,1,0.9779613018035889
640,0,0.009797930717468262
641,1,0.9483006596565247
642,1,0.9496055245399475
643,0,0.17773407697677612
644,1,0.9603796601295471
645,0,0.028983179479837418
646,0,0.057985901832580566
647,1,0.991596519947052
648,0,0.0034405668266117573
649,0,0.73638916015625
650,0,0.08272133022546768
651,1,0.9887011051177979
652,1,0.9952369928359985
653,1,0.7632941007614136
654,0,0.007288854103535414
655,1,0.9906970262527466
656,0,0.0037679546512663364
657,0,0.007628228049725294
658,0,0.01023815106600523
659,0,0.10028288513422012
660,0,0.003742619650438428
661,1,0.9646604061126709
662,1,0.5673524737358093
663,0,0.005454070866107941
664,1,0.13272890448570251
665,1,0.9963556528091431
666,0,0.026591628789901733
667,0,0.0305255688726902
668,0,0.005356598179787397
669,1,0.9876857995986938
670,1,0.9718511700630188
671,0,0.006124946288764477
672,1,0.39436811208724976
673,0,0.1595844328403473
674,0,0.008005267009139061
675,1,0.4580543041229248
676,1,0.8557197451591492
677,1,0.4986339807510376
678,1,0.9429023265838623
679,1,0.24072480201721191
680,0,0.00726597523316741
681,1,0.9705698490142822
682,1,0.8081543445587158
683,0,0.01199143286794424
684,1,0.9733447432518005
685,0,0.439920037984848
686,0,0.005510407965630293
687,1,0.987636387348175
688,0,0.7245730757713318
689,1,0.7748746871948242
690,0,0.007260172162204981
691,0,0.020012911409139633
692,1,0.9598104357719421
693,1,0.9620273113250732
694,0,0.013515361584722996
695,0,0.007077792193740606
696,1,0.9841841459274292
697,0,0.008036361075937748
698,1,0.8040958642959595
699,1,0.8493122458457947
700,0,0.1553678959608078
701,0,0.0033019795082509518
702,0,0.009387652389705181
703,0,0.0041801114566624165
704,0,0.018468055874109268
705,0,0.008376282639801502
706,1,0.989371657371521
707,1,0.937766969203949
708,1,0.9562095999717712
709,1,0.9904977679252625
710,0,0.2046128660440445
711,0,0.029625311493873596
712,0,0.0035274436231702566
713,1,0.8563668131828308
714,1,0.8968517780303955
715,1,0.9924370646476746
716,1,0.9844357967376709
717,1,0.9365407824516296
718,1,0.4211529493331909
719,1,0.9646141529083252
720,1,0.9956585168838501
721,1,0.9922129511833191
722,0,0.13376158475875854
723,1,0.942202627658844
724,0,0.015704181045293808
725,0,0.024632619693875313
726,0,0.06129312887787819
727,1,0.9760295748710632
728,0,0.0051007517613470554
729,1,0.966245174407959
730,0,0.044271133840084076
731,0,0.007522319909185171
732,0,0.05124371126294136
733,1,0.6830745935440063
734,0,0.07097040861845016
735,0,0.017172297462821007
736,0,0.009945184923708439
737,0,0.012654156424105167
738,0,0.006519305054098368
739,0,0.22502334415912628
740,1,0.9137810468673706
741,0,0.01311772782355547
742,1,0.9783200025558472
743,0,0.006531327031552792
744,0,0.007131331134587526
745,0,0.013562099076807499
746,1,0.9888747930526733
747,0,0.0299692302942276
748,1,0.9370530843734741
749,0,0.017716972157359123
750,1,0.9868088960647583
751,1,0.9840676784515381
752,0,0.5341601371765137
753,1,0.9681379199028015
754,0,0.007976504974067211
755,0,0.013361924327909946
756,1,0.8214496970176697
757,1,0.9509269595146179
758,0,0.005124305374920368
759,0,0.5900084376335144
760,1,0.2715385854244232
761,1,0.5930628180503845
762,0,0.4662429690361023
763,1,0.9274490475654602
764,1,0.9891170859336853
765,1,0.6018797755241394
766,0,0.03796860948204994
767,1,0.9874833822250366
768,0,0.013579831458628178
769,1,0.9941452741622925
770,1,0.9935651421546936
771,0,0.018414326012134552
772,1,0.8643714189529419
773,0,0.014616581611335278
774,0,0.3079192638397217
775,1,0.9901257753372192
776,0,0.26453515887260437
777,0,0.01789499819278717
778,1,0.9399096369743347
779,1,0.9455798864364624
780,1,0.9927769899368286
781,1,0.950712263584137
782,1,0.8892713785171509
783,1,0.9337411522865295
784,0,0.009337839670479298
785,0,0.014069030061364174
786,1,0.9840930700302124
787,0,0.006769077852368355
788,0,0.04583725705742836
789,0,0.011616005562245846
790,1,0.807361364364624
791,0,0.15038566291332245
792,0,0.015584180131554604
793,0,0.15600894391536713
794,1,0.38180258870124817
795,0,0.3166414499282837
796,1,0.8606745004653931
797,0,0.005805908236652613
798,0,0.029592998325824738
799,1,0.9920167922973633
800,1,0.9445755481719971
801,1,0.9899497032165527
802,0,0.03137335553765297
803,1,0.9923185110092163
804,1,0.45534542202949524
805,0,0.8347692489624023
806,1,0.9624879360198975
807,0,0.02901809848845005
808,1,0.9476698637008667
809,1,0.8601434826850891
810,1,0.893997073173523
811,1,0.5922070741653442
812,0,0.012598282657563686
813,1,0.9875850677490234
814,1,0.994750440120697
815,0,0.034299708902835846
816,1,0.9910709857940674
817,1,0.25982436537742615
818,0,0.013617889024317265
819,1,0.9884722828865051
820,0,0.06966011226177216
821,0,0.004919624421745539
822,1,0.9733477830886841
823,0,0.06439152359962463
824,0,0.004761883988976479
825,0,0.02324887551367283
826,1,0.9333763718605042
